chr6	54101404
chr6	85929191
chr6	85892368
chr6	95653500
chr6	91919486
chr6	101602541
chr6	114963682
chr6	116023716
chr6	128621661
chr6	124877232
chr6	140569030
chr6	145786354
chr6	149820070
chr6	157697130
chr6	160132813
chr6	160133054
chr6	170402904
chr7	1978378
chr7	395907
chr7	4443040
chr7	2025950
chr7	8841224
chr7	13127542
chr7	13958245
chr7	34320823
chr7	36598122
chr7	36707799
chr7	67720179
chr7	68335331
chr7	68420129
chr7	69668058
chr7	77180355
chr7	85377097
chr7	89090578
chr7	86868217
chr7	83510832
chr7	101487233
chr7	108370218
chr7	104804076
chr7	121912076
chr7	114365364
chr7	142928037
chr7	152609886
chr7	151689634
chr7	157806123
chr7	158661905
chr7	159104208
chr8	5703479
chr8	9318721
chr8	11847952
chr8	34584591
chr8	34284961
chr8	43258676
chr8	43117319
chr8	39206148
chr8	43117321
chr8	43248000
chr8	75558347
chr8	73368734
chr8	69376433
chr8	71983685
chr8	70829129
chr8	69376426
chr8	82340144
chr8	89465616
chr8	89708340
chr8	90000670
chr8	104300653
chr8	104555162
chr8	108852711
chr8	122521587
chr8	120245517
chr8	130136331
chr8	129643123
chr8	138994573
chr8	143828135
chr8	140503635
chr9	35630347
chr9	36185415
chr9	71430183
chr9	83161215
chr9	79289300
chr9	79289296
chr9	89614604
chr9	89614605
chr9	91588609
chr9	95670561
chr9	106809218
chr9	102456971
chr9	99840222
chr9	104751180
chr9	114241638
chr9	109336218
chr9	108949213
chr9	122703076
chr9	130733074
chr9	128940448
chr10	6120075
chr10	5160533
chr10	2033738
chr10	1457214
chr10	3845052
chr10	11752497
chr10	33161264
chr10	42398590
chr10	35456911
chr10	43094916
chr10	50460129
chr10	47026416
chr10	62398933
chr10	61285817
chr10	61285820
chr10	58740383
chr10	74966676
chr10	78000604
chr10	84932961
chr10	92860103
chr10	93019572
chr10	105167363
chr10	98561408
chr10	115897832
chr11	1092801
chr11	2123587
chr11	1119568
chr11	877717
chr11	32962755
chr11	30471047
chr11	39530604
chr11	46175253
chr11	47401119
chr11	48174249
chr11	64363298
chr11	61845683
chr11	64581063
chr11	68688653
chr11	69030627
chr11	82111929
chr11	95541821
chr11	93890889
chr11	87113911
chr11	87418680
chr11	95825374
chr11	110571921
chr11	120292149
chr11	120292150
chr11	128785881
chr11	131735653
chr12	4567595
chr12	468990
chr12	1406364
chr12	6073217
chr12	6828971
chr12	8125809
chr12	15183818
chr12	10678373
chr12	18423082
chr12	22597135
chr12	18609306
chr12	26825939
chr12	34389177
chr12	32149732
chr12	28156434
chr12	45212520
chr12	40491823
chr12	45712696
chr12	40093463
chr12	53535213
chr12	50785712
chr12	55986598
chr12	60922854
chr12	69423693
chr12	84134879
chr12	87617509
chr12	87921435
chr12	96713906
chr12	108416102
chr12	100474558
chr12	118320423
chr12	109066433
chr12	112831020
chr12	116368962
chr12	119013897
chr12	132544125
chr13	20343876
chr13	29913153
chr13	32244815
chr13	71913850
chr13	75002048
chr13	93252732
chr13	110164688
chr13	106321219
chr14	26780429
chr14	29377508
chr14	29498048
chr14	36283440
chr14	42060536
chr14	44426081
chr14	39986422
chr14	59249677
chr14	69736097
chr14	70686550
chr14	75824400
chr14	77323310
chr14	84845166
chr14	77784668
chr14	87049691
chr14	89643913
chr14	87049653
chr14	97468972
chr14	101069236
chr14	97395337
chr14	106192334
chr14	106265240
chr14	105080901
chr14	104663980
chr15	25785283
chr15	53179857
chr15	61638936
chr15	63156529
chr15	70777882
chr15	79107606
chr15	80588301
chr15	100718790
chr16	6703966
chr16	5690508
chr16	17978003
chr16	26151411
chr16	26768332
chr16	47665535
chr16	47329039
chr16	52193511
chr16	59848556
chr16	58121111
chr16	65584356
chr16	63080263
chr16	81299398
chr16	87233260
chr16	86712455
chr16	89370834
chr17	6177766
chr17	1008702
chr17	5817245
chr17	9130705
chr17	12098775
chr17	27194330
chr17	34875840
chr17	57517997
chr17	56533490
chr17	58643199
chr18	3566873
chr18	10918967
chr18	38264440
chr18	32293736
chr18	59383771
chr18	59383769
chr18	67690499
chr18	61730003
chr18	77502081
chr18	77589044
chr19	14420520
chr19	7908436
chr19	16153919
chr19	18145938
chr19	24185644
chr19	20241260
chr19	23936445
chr19	30653746
chr19	29337210
chr19	34548230
chr19	44109968
chr19	46972366
chr19	50959634
chr19	57751414
chr20	4369934
chr20	8897056
chr20	7201680
chr20	16830150
chr20	16534469
chr20	26189984
chr20	24243457
chr20	20685473
chr20	25096962
chr20	39826003
chr20	49288322
chr20	48128694
chr20	45284724
chr20	58140018
chr20	60246917
chr20	59942527
chr21	20775661
chr21	23630768
chr21	25263435
chr21	41511761
chr22	24956087
chr22	19826002
chr22	25647380
chr22	25647379
chr22	26944308
chr22	26008473
chr22	27132072
chr22	41941290
chr22	43378614
chr22	43887611
chr22	44265640
chr22	40014294
chr22	48980096
chr22	49846046
chr1	3167869
chr1	2765870
chr1	7012497
chr1	7012498
chr1	1384659
chr1	5642882
chr1	5977235
chr1	604229
chr1	8380717
chr1	16975724
chr1	17241234
chr1	17109706
chr1	17085995
chr1	11397336
chr1	16386305
chr1	11846810
chr1	16912835
chr1	17241239
chr1	26118855
chr1	19152149
chr1	22426521
chr1	33139041
chr1	29642688
chr1	30408540
chr1	28056692
chr1	30569174
chr1	37916086
chr1	37234907
chr1	41994208
chr1	40466189
chr1	39973922
chr1	40438722
chr1	40466194
chr1	59150938
chr1	55573112
chr1	58063622
chr1	53796663
chr1	56707721
chr1	50614685
chr1	54372477
chr1	52413066
chr1	52783153
chr1	53762700
chr1	54164746
chr1	53619578
chr1	50665406
chr1	62150354
chr1	61972501
chr1	67471691
chr1	67471686
chr1	70919949
chr1	75302208
chr1	70919897
chr1	79158166
chr1	82599189
chr1	84696817
chr1	82599197
chr1	100154117
chr1	90660296
chr1	100390678
chr1	97990934
chr1	93485807
chr1	106880627
chr1	103693203
chr1	111686042
chr1	112828870
chr1	120366327
chr1	111112334
chr1	149218401
chr1	149214891
chr1	153769126
chr1	148241603
chr1	149649078
chr1	145017420
chr1	156008447
chr1	155986026
chr1	142961634
chr1	148010140
chr1	148580242
chr1	146819148
chr1	147325082
chr1	159069492
chr1	158665692
chr1	165207804
chr1	161573707
chr1	159015766
chr1	169352962
chr1	169402456
chr1	182184369
chr1	184569311
chr1	184223246
chr1	185952557
chr1	183286572
chr1	182581215
chr1	187020531
chr1	188816038
chr1	193734422
chr1	186464061
chr1	192490349
chr1	189062031
chr1	200182703
chr1	198218999
chr1	198761185
chr1	196872796
chr1	203576411
chr1	200188229
chr1	197810286
chr1	214856997
chr1	206673155
chr1	209453669
chr1	218657598
chr1	223592082
chr1	221350935
chr1	226010901
chr1	227292321
chr1	227254089
chr1	228152042
chr1	229948156
chr1	241463120
chr1	236756592
chr1	242491595
chr1	236877721
chr1	242041096
chr1	239895583
chr1	235473189
chr1	246860100
chr1	245876743
chr1	249240537
chr2	1095260
chr2	2038061
chr2	2009017
chr2	1834269
chr2	2038075
chr2	307064
chr2	1642853
chr2	9235807
chr2	13782217
chr2	27476222
chr2	26437078
chr2	27173373
chr2	25081042
chr2	19685115
chr2	27476221
chr2	27333274
chr2	28777188
chr2	37136145
chr2	37108211
chr2	37154458
chr2	37097395
chr2	37122899
chr2	41655448
chr2	37144356
chr2	37103107
chr2	37184815
chr2	48360839
chr2	52303463
chr2	44664594
chr2	48325984
chr2	46279983
chr2	49646152
chr2	59768389
chr2	56219117
chr2	60418819
chr2	61573486
chr2	58824387
chr2	66874194
chr2	67203077
chr2	64050656
chr2	63901851
chr2	68014815
chr2	71140082
chr2	63233056
chr2	74128666
chr2	76930052
chr2	76389767
chr2	75510115
chr2	76930009
chr2	77043670
chr2	92281805
chr2	97145653
chr2	91629703
chr2	85543160
chr2	84823801
chr2	86300330
chr2	86955287
chr2	91875150
chr2	91924711
chr2	92280083
chr2	96425262
chr2	89608140
chr2	91742175
chr2	106710668
chr2	101601700
chr2	101665123
chr2	102047603
chr2	103179414
chr2	106641377
chr2	98720625
chr2	107339276
chr2	115255002
chr2	116645112
chr2	114736871
chr2	116139663
chr2	114116735
chr2	115114000
chr2	111815554
chr2	123288890
chr2	127636866
chr2	121774466
chr2	126996895
chr2	137466968
chr2	132454462
chr2	133029022
chr2	132258153
chr2	133151635
chr2	134570020
chr2	132452003
chr2	131482293
chr2	135001876
chr2	143764092
chr2	143355679
chr2	152267721
chr2	166205078
chr2	164071261
chr2	168664950
chr2	168382139
chr2	167447972
chr2	166973134
chr2	169498403
chr2	172380239
chr2	173921600
chr2	183850091
chr2	183772424
chr2	187725053
chr2	190836559
chr2	198073523
chr2	196612043
chr2	192138858
chr2	191248610
chr2	197066174
chr2	197066176
chr2	204629967
chr2	200768453
chr2	203988655
chr2	207869134
chr2	204193388
chr2	200768454
chr2	220718421
chr2	212633525
chr2	220227921
chr2	213198577
chr2	212109629
chr2	211632391
chr2	219349378
chr2	218328339
chr2	215801913
chr2	219417330
chr2	228110023
chr2	228710024
chr2	230089548
chr2	222230534
chr2	225105967
chr2	233271702
chr2	237521338
chr2	242045137
chr2	242763158
chr2	240098020
chr2	240097982
chr2	242946237
chr3	3763773
chr3	633848
chr3	11537153
chr3	13656135
chr3	13602476
chr3	13656473
chr3	23361305
chr3	32623371
chr3	25200396
chr3	38126070
chr3	36954946
chr3	40113686
chr3	42235722
chr3	55663171
chr3	50606974
chr3	51090522
chr3	63577025
chr3	61343790
chr3	63003104
chr3	61221912
chr3	69416715
chr3	79120872
chr3	77793258
chr3	74752605
chr3	77369857
chr3	89418634
chr3	94505949
chr3	90497113
chr3	89418631
chr3	94940007
chr3	84547313
chr3	102861205
chr3	102916692
chr3	102461726
chr3	102734260
chr3	98092285
chr3	102647864
chr3	104873104
chr3	106430147
chr3	111937282
chr3	110351871
chr3	115067421
chr3	115505666
chr3	112490847
chr3	126035282
chr3	117535070
chr3	120297894
chr3	128164983
chr3	134036786
chr3	129982985
chr3	129814934
chr3	135168323
chr3	126657617
chr3	128554767
chr3	138829779
chr3	139180379
chr3	150066464
chr3	155819736
chr3	153986504
chr3	159144935
chr3	158296293
chr3	160099036
chr3	164997626
chr3	164188391
chr3	166781888
chr3	175189406
chr3	172361867
chr3	174548169
chr3	174668979
chr3	182830283
chr3	179092992
chr3	179550463
chr3	176099597
chr3	185263953
chr3	178656686
chr3	176832002
chr3	179592525
chr3	183458034
chr3	191105408
chr3	188242669
chr3	188242673
chr3	193021337
chr3	191997038
chr3	192384729
chr3	188670634
chr3	197574549
chr3	195293657
chr3	197635317
chr4	4350718
chr4	6930577
chr4	6980936
chr4	7077981
chr4	5479759
chr4	6300205
chr4	1388375
chr4	6006329
chr4	1388622
chr4	2132018
chr4	5334985
chr4	1388744
chr4	3393488
chr4	11137761
chr4	8772064
chr4	9126099
chr4	7623192
chr4	9624464
chr4	9162606
chr4	16023718
chr4	15848714
chr4	20065685
chr4	31846935
chr4	25753319
chr4	23991660
chr4	30317957
chr4	24777925
chr4	37394826
chr4	41310004
chr4	49109964
chr4	49246087
chr4	53958697
chr4	49633420
chr4	49652780
chr4	49637648
chr4	45343930
chr4	60744627
chr4	66191764
chr4	70798842
chr4	78548345
chr4	74700994
chr4	79371217
chr4	76009922
chr4	78024424
chr4	79225580
chr4	71007339
chr4	85602836
chr4	82079620
chr4	83215439
chr4	95560705
chr4	98420650
chr4	98342320
chr4	95831205
chr4	93807733
chr4	95939628
chr4	98464271
chr4	94776630
chr4	105246094
chr4	102185351
chr4	106045247
chr4	115543915
chr4	114140549
chr4	114140857
chr4	114140844
chr4	113560532
chr4	116567591
chr4	121983881
chr4	119815697
chr4	121700408
chr4	126034959
chr4	124619411
chr4	132520722
chr4	132710754
chr4	137172803
chr4	134975415
chr4	136271175
chr4	134489496
chr4	153853798
chr4	153860413
chr4	153884092
chr4	149301018
chr4	153906068
chr4	158013656
chr4	167335413
chr4	159609542
chr4	163777925
chr4	161487784
chr4	164128922
chr4	160280301
chr4	164872623
chr4	159610073
chr4	176895516
chr4	176895516
chr4	183410998
chr4	183859159
chr4	182863422
chr4	190705037
chr4	190894087
chr4	189368409
chr4	185990606
chr4	190276942
chr4	188662841
chr5	5132420
chr5	788359
chr5	16012
chr5	2677760
chr5	230358
chr5	3660085
chr5	1973272
chr5	146249
chr5	3657090
chr5	108653
chr5	14635209
chr5	12915973
chr5	21509754
chr5	22053172
chr5	23177004
chr5	17017663
chr5	22003087
chr5	33672198
chr5	33884156
chr5	34616451
chr5	26246568
chr5	32571957
chr5	30495867
chr5	40016572
chr5	40548330
chr5	55354126
chr5	52248034
chr5	49918402
chr5	56296567
chr5	49440128
chr5	45660148
chr5	51850652
chr5	55741485
chr5	64890475
chr5	61391415
chr5	56907646
chr5	66224458
chr5	73143375
chr5	78123054
chr5	76949589
chr5	74931036
chr5	71774098
chr5	72340492
chr5	75511817
chr5	78419366
chr5	87496871
chr5	86583457
chr5	93554581
chr5	93230115
chr5	109280560
chr5	102155952
chr5	115177668
chr5	111324611
chr5	123967893
chr5	123367087
chr5	122216915
chr5	122457053
chr5	135403541
chr5	135059231
chr5	129559682
chr5	130567470
chr5	133409996
chr5	127634723
chr5	129385463
chr5	140186981
chr5	140186984
chr5	144265601
chr5	140186988
chr5	155438459
chr5	149982156
chr5	149136014
chr5	147942810
chr5	154029480
chr5	158534354
chr5	164026095
chr5	171754005
chr5	168708621
chr5	172277304
chr5	173561712
chr5	175045232
chr5	171172108
chr5	174159885
chr5	180204638
chr6	396882
chr6	1747709
chr6	3775499
chr6	1416776
chr6	4330488
chr6	5093479
chr6	1515607
chr6	2066798
chr6	1185727
chr6	1000732
chr6	9971462
chr6	9971793
chr6	17172482
chr6	10891838
chr6	17807851
chr6	25581449
chr6	21313642
chr6	24274833
chr6	22201452
chr6	32713511
chr6	30230521
chr6	32557985
chr6	36628722
chr6	33580649
chr6	35178029
chr6	34077230
chr6	36075064
chr6	39047035
chr6	44746165
chr6	49730827
chr6	49854485
chr6	58773830
chr6	57474615
chr6	58774983
chr6	58774872
chr6	64239225
chr6	64239230
chr6	80807426
chr6	84611424
chr6	85320541
chr6	87034681
chr6	98910862
chr6	104900584
chr6	116081745
chr6	117735716
chr6	116261796
chr6	115293794
chr6	111775188
chr6	119365756
chr6	123681865
chr6	139403382
chr6	132368763
chr6	135008768
chr6	148439651
chr6	144585252
chr6	142744547
chr6	142525803
chr6	144408241
chr6	141443250
chr6	158380762
chr6	153968492
chr6	157951198
chr6	151132409
chr6	164086517
chr6	160546534
chr6	160877810
chr6	161960469
chr6	169000216
chr6	168569327
chr6	168605335
chr6	169432759
chr6	170775618
chr6	169000216
chr7	1528947
chr7	606027
chr7	1803377
chr7	606362
chr7	6126346
chr7	2318282
chr7	2308873
chr7	1070183
chr7	1617688
chr7	15376286
chr7	27979917
chr7	23637472
chr7	24353899
chr7	27757400
chr7	33445682
chr7	37610839
chr7	32740901
chr7	37858972
chr7	33054114
chr7	46759719
chr7	41908955
chr7	46306134
chr7	48365829
chr7	54048153
chr7	55661384
chr7	54817148
chr7	54001245
chr7	54049620
chr7	51153061
chr7	57744240
chr7	61794839
chr7	55589561
chr7	55271122
chr7	55689001
chr7	66416137
chr7	65369995
chr7	65391018
chr7	70299191
chr7	66259247
chr7	63645754
chr7	80376341
chr7	76027844
chr7	78393611
chr7	75887089
chr7	73562792
chr7	83885198
chr7	91747454
chr7	86629507
chr7	91248096
chr7	101342984
chr7	100550658
chr7	99682525
chr7	96182043
chr7	100317794
chr7	101116097
chr7	105073747
chr7	106553975
chr7	104976238
chr7	117357441
chr7	120040657
chr7	112716981
chr7	116364328
chr7	112557033
chr7	141321434
chr7	138306659
chr7	141471410
chr7	136837653
chr7	135015391
chr7	149803093
chr7	146827330
chr7	145260298
chr7	149000634
chr7	151552085
chr7	145376938
chr7	157511354
chr7	157841755
chr7	157222815
chr7	158169122
chr7	157317676
chr7	158286348
chr7	158267913
chr8	1431830
chr8	1760812
chr8	5662461
chr8	7626198
chr8	9635654
chr8	11705380
chr8	15415846
chr8	13179075
chr8	14720117
chr8	23340737
chr8	20371117
chr8	21746376
chr8	34630185
chr8	33725407
chr8	25703754
chr8	34273051
chr8	34692571
chr8	28395066
chr8	34736403
chr8	29906852
chr8	31720614
chr8	32375563
chr8	29312986
chr8	43837566
chr8	46855385
chr8	43829264
chr8	37426400
chr8	46856508
chr8	53545241
chr8	55347929
chr8	47980951
chr8	49625549
chr8	56727391
chr8	57598244
chr8	67213225
chr8	66286922
chr8	58739280
chr8	57598247
chr8	64185384
chr8	76522370
chr8	74903091
chr8	79691744
chr8	82066660
chr8	80175688
chr8	81268370
chr8	86556143
chr8	81787512
chr8	88637587
chr8	91231949
chr8	101715498
chr8	107532498
chr8	102441145
chr8	101730036
chr8	99642889
chr8	103881638
chr8	117188527
chr8	116766896
chr8	117519906
chr8	126504383
chr8	119301622
chr8	125766313
chr8	125713477
chr8	120251666
chr8	119394109
chr8	120466309
chr8	121944435
chr8	123257221
chr8	137095110
chr8	135504274
chr8	136407420
chr8	128797735
chr8	129908407
chr8	144474123
chr8	139237717
chr8	144031701
chr8	143629816
chr8	140336539
chr8	139057710
chr8	139835674
chr8	143601590
chr9	4759240
chr9	6737498
chr9	4661749
chr9	588079
chr9	4497135
chr9	1091363
chr9	401081
chr9	12336323
chr9	8337410
chr9	18809793
chr9	16171602
chr9	15240232
chr9	22045037
chr9	25725513
chr9	28043272
chr9	26291541
chr9	39085703
chr9	43553801
chr9	35372597
chr9	45442389
chr9	70871930
chr9	44368290
chr9	68742333
chr9	87517131
chr9	85388307
chr9	82017039
chr9	96433719
chr9	96349769
chr9	92861101
chr9	91368962
chr9	88801382
chr9	97604672
chr9	100455363
chr9	100465818
chr9	105585307
chr9	107361178
chr9	104380518
chr9	104305577
chr9	109825971
chr9	111186966
chr9	109757392
chr9	109240188
chr9	109808763
chr9	124175143
chr9	126173789
chr9	124133411
chr9	132391683
chr9	136657226
chr9	136249508
chr9	136249532
chr9	127950334
chr9	132638138
chr9	135163127
chr9	131414902
chr9	137968914
chr9	140462088
chr9	137396953
chr9	138226057
chr9	139981568
chr9	138785217
chr9	140192142
chr9	138785235
chr9	139869230
chr10	2731247
chr10	3318900
chr10	501294
chr10	3250375
chr10	1056940
chr10	1269422
chr10	1303666
chr10	485307
chr10	1135582
chr10	11149953
chr10	12981656
chr10	8867504
chr10	11356093
chr10	15819565
chr10	18572990
chr10	19382804
chr10	19642855
chr10	17658264
chr10	20848745
chr10	21330616
chr10	30738763
chr10	30630369
chr10	31272650
chr10	32984923
chr10	31272650
chr10	30379493
chr10	28371359
chr10	32965152
chr10	43583827
chr10	43638992
chr10	43632222
chr10	37655616
chr10	35956142
chr10	35956329
chr10	36974512
chr10	42527479
chr10	51367092
chr10	55743002
chr10	46082429
chr10	47127765
chr10	48511320
chr10	56157625
chr10	62433632
chr10	70304240
chr10	70008506
chr10	68081001
chr10	70632673
chr10	72792706
chr10	78298671
chr10	75921290
chr10	75041854
chr10	87950657
chr10	94460485
chr10	87177045
chr10	105831714
chr10	105461529
chr10	101140547
chr10	98156193
chr10	99663784
chr10	97025959
chr10	96192538
chr10	111279885
chr10	109995740
chr10	114513133
chr10	110157395
chr10	109599543
chr10	107871522
chr10	122208377
chr10	119741438
chr10	117292356
chr10	132544851
chr10	125453451
chr10	127697232
chr10	129197842
chr10	128767954
chr10	130364993
chr10	132046426
chr10	126873530
chr10	128107816
chr10	127591508
chr10	135502721
chr10	134355941
chr10	135164394
chr10	135516928
chr10	133367216
chr10	135105962
chr10	133930149
chr10	134081211
chr10	134988876
chr11	361174
chr11	294512
chr11	763314
chr11	2954905
chr11	1051780
chr11	1092818
chr11	6152650
chr11	1978413
chr11	2674699
chr11	11083831
chr11	13313352
chr11	10519313
chr11	16515922
chr11	8273419
chr11	18736581
chr11	18736572
chr11	20735914
chr11	19159230
chr11	20433943
chr11	31999205
chr11	39602812
chr11	37734278
chr11	44648275
chr11	37469964
chr11	37469953
chr11	42200304
chr11	40315152
chr11	36396784
chr11	45693759
chr11	55762166
chr11	56433906
chr11	47990435
chr11	55758998
chr11	62551480
chr11	65273568
chr11	60778650
chr11	57296123
chr11	63867299
chr11	58650408
chr11	64361978
chr11	61638233
chr11	73704669
chr11	69030759
chr11	71290790
chr11	68156624
chr11	67798026
chr11	71373585
chr11	69813257
chr11	72148042
chr11	75038983
chr11	73279931
chr11	76563677
chr11	80364767
chr11	80290428
chr11	88261273
chr11	93708650
chr11	93356219
chr11	91761995
chr11	93135841
chr11	103104557
chr11	105867505
chr11	113250530
chr11	107046915
chr11	104759865
chr11	122347596
chr11	117346512
chr11	122708334
chr11	117346505
chr11	120088834
chr11	129129759
chr11	124586316
chr11	124263538
chr11	131541417
chr11	126502574
chr12	2067182
chr12	6504543
chr12	4619084
chr12	87397
chr12	1164323
chr12	6166646
chr12	6185691
chr12	6525558
chr12	8255951
chr12	8706696
chr12	15224159
chr12	10763176
chr12	15815932
chr12	12933497
chr12	15163132
chr12	8901126
chr12	8934109
chr12	9016954
chr12	10427598
chr12	19195826
chr12	20336990
chr12	26339137
chr12	30903903
chr12	33593168
chr12	32898695
chr12	38597541
chr12	40198827
chr12	45971513
chr12	46431092
chr12	40211185
chr12	42393532
chr12	49196759
chr12	55728642
chr12	52140871
chr12	53489083
chr12	51460951
chr12	52865844
chr12	50700981
chr12	51740393
chr12	48883508
chr12	54907768
chr12	49388290
chr12	64609959
chr12	61519913
chr12	71343647
chr12	68771055
chr12	71124726
chr12	77626768
chr12	70262697
chr12	70276099
chr12	68554811
chr12	80424317
chr12	78625488
chr12	79279097
chr12	84068517
chr12	80638763
chr12	86739426
chr12	80369659
chr12	93131548
chr12	92992697
chr12	95750769
chr12	96621311
chr12	93967412
chr12	108092351
chr12	105476708
chr12	103830537
chr12	99368700
chr12	117310755
chr12	117903613
chr12	115342604
chr12	117917993
chr12	128197571
chr12	124824721
chr12	123131070
chr12	122232685
chr12	126521105
chr12	122472110
chr12	122038539
chr12	131582691
chr12	129525520
chr12	133174433
chr12	132999687
chr12	131962278
chr12	133346920
chr12	133142094
chr12	132069754
chr12	129855947
chr12	129873810
chr12	129873694
chr12	133223390
chr12	130788009
chr13	19847842
chr13	24700685
chr13	22544974
chr13	33869570
chr13	28951552
chr13	32574471
chr13	32044919
chr13	36342607
chr13	43801080
chr13	37789594
chr13	45781539
chr13	42026474
chr13	49001307
chr13	55684987
chr13	51248052
chr13	46736224
chr13	46736412
chr13	48624736
chr13	47033457
chr13	59305928
chr13	73690837
chr13	67366422
chr13	67689863
chr13	79957133
chr13	78079542
chr13	78480316
chr13	78505879
chr13	83058659
chr13	82404144
chr13	78079541
chr13	82742536
chr13	83181131
chr13	92655578
chr13	93405548
chr13	90785645
chr13	86658005
chr13	98657127
chr13	98898590
chr13	95358322
chr13	98672626
chr13	98320535
chr13	103416785
chr13	103421644
chr13	100389401
chr13	104425997
chr13	112202466
chr13	112308806
chr13	104878495
chr13	110221646
chr13	108017142
chr13	106762132
chr13	109152588
chr13	114256246
chr13	114772933
chr13	113550146
chr14	28143001
chr14	25472951
chr14	23023277
chr14	31089791
chr14	34854955
chr14	43241837
chr14	41175848
chr14	47403013
chr14	47458137
chr14	40728869
chr14	42827898
chr14	48892182
chr14	66352757
chr14	74519637
chr14	73580400
chr14	72735065
chr14	75461441
chr14	70199096
chr14	77323463
chr14	85977706
chr14	84270350
chr14	78116608
chr14	77275094
chr14	78428453
chr14	95016136
chr14	89965152
chr14	104355729
chr14	104164222
chr14	102190277
chr14	100123216
chr14	100123176
chr14	100123211
chr14	100123219
chr14	100123231
chr14	100123123
chr14	106164568
chr14	106160601
chr14	106031526
chr14	106078468
chr14	106086252
chr14	106270813
chr14	106091743
chr14	106929426
chr14	105142102
chr14	104720947
chr14	106131548
chr14	106267673
chr14	106197138
chr14	105928447
chr14	106227294
chr14	106150306
chr14	106132423
chr14	105969431
chr15	24104672
chr15	20210083
chr15	22741997
chr15	25748105
chr15	28035225
chr15	20446340
chr15	28356557
chr15	34189495
chr15	35999197
chr15	36910962
chr15	30333039
chr15	33165139
chr15	39032888
chr15	48445241
chr15	41324266
chr15	44263438
chr15	47065108
chr15	54088240
chr15	58223208
chr15	56972834
chr15	51325865
chr15	51768755
chr15	62388272
chr15	66672338
chr15	61553178
chr15	69377069
chr15	60337199
chr15	63151920
chr15	66727689
chr15	76078004
chr15	72225357
chr15	85471144
chr15	93803856
chr15	96960042
chr15	91585313
chr15	90181427
chr15	101192022
chr15	101096217
chr15	100776759
chr15	101098214
chr15	100972276
chr16	2223688
